index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
112830,61,2,07/01/2014,807,1,1,0,0,7980.248551827681
384836,1097,6,23/11/2013,1730,1,0,0,0,12022.78366361378
21750,104,1,10/03/2014,1328,1,0,0,0,9991.249208383495
514151,324,7,14/06/2015,0,0,0,0,0,0.0
322125,407,5,12/04/2013,327,1,1,0,0,4745.052684981318
156935,40,7,18/08/2013,0,0,0,0,0,0.0
257952,1023,4,28/11/2013,626,1,0,0,0,5502.037344091048
549663,849,3,11/03/2015,795,1,0,0,0,6642.288124036568
592636,1058,4,05/12/2013,775,1,1,0,0,7707.8422827575705
106961,1009,5,04/04/2014,471,1,1,0,0,5671.153261867526
598207,455,4,20/02/2014,419,1,1,0,0,5455.972737164935
236502,727,6,06/04/2013,273,1,0,0,0,3003.312275639386
363090,427,6,09/05/2015,692,1,0,0,0,5909.96516397706
386672,433,5,10/10/2014,696,1,1,0,0,7321.429838616692
599372,375,7,04/05/2014,0,0,0,0,0,0.0
383092,909,6,07/06/2014,968,1,0,0,0,7400.866841738636
227049,762,3,30/01/2013,314,1,0,0,0,3394.170280037797
383397,1019,4,17/04/2014,1032,1,1,0,1,9197.77327806782
263767,992,3,29/05/2013,843,1,1,0,0,7986.830279882939
325100,886,7,03/05/2015,0,0,0,0,0,0.0
602224,491,4,30/07/2015,623,1,1,0,1,7047.016805833555
648948,934,6,23/11/2013,461,1,0,0,0,4355.76356882503
520018,722,7,04/08/2013,0,0,0,0,1,0.0
618294,79,6,28/02/2015,497,1,0,0,0,4688.436902474496
220886,721,4,20/06/2013,676,1,1,0,0,6964.159472246945
319694,487,2,26/11/2013,566,1,0,0,0,5371.106273421785
222267,1003,6,14/12/2013,594,1,0,0,0,5180.3811305833515
185552,566,5,24/10/2014,627,1,1,0,1,6934.625554806436
258754,852,3,25/06/2014,512,1,0,0,0,4889.987306789088
40046,834,3,19/02/2014,635,1,1,0,0,6788.031681621564
655043,559,7,30/06/2013,0,0,0,0,0,0.0
84453,527,3,03/12/2014,1030,1,1,0,0,9551.505219211336
432255,661,5,11/07/2014,529,1,0,0,0,4889.947804781084
115633,83,2,16/06/2015,389,1,1,0,0,5760.27207810909
211341,494,3,13/02/2013,1097,1,0,0,0,8202.275894427497
217174,396,1,08/09/2014,1089,1,0,0,0,8700.04732227564
143140,666,5,10/04/2015,540,1,0,0,1,5042.690706382971
558722,65,2,15/10/2013,427,1,0,0,0,4550.254089836439
423389,1025,3,05/02/2014,868,1,1,0,0,8164.988924338657
558976,62,3,07/05/2014,818,1,1,0,0,8102.137311172672
124640,401,6,10/01/2015,278,1,0,0,0,3271.686173649796
22125,896,6,08/11/2014,1127,1,0,0,0,8533.871040020604
114197,1007,2,22/07/2014,631,1,0,0,1,5741.814349301159
146489,200,2,20/08/2013,753,1,0,0,1,6485.329323934857
540079,360,1,04/11/2013,896,1,1,0,0,8742.560765373346
629702,658,5,19/04/2013,631,1,0,0,0,5268.093352925091
245916,261,7,27/10/2013,0,0,0,0,0,0.0
201872,946,6,10/05/2014,392,1,0,0,0,3873.01162441395
608585,849,1,01/07/2013,1097,1,1,0,1,9797.929974943167
1374,300,6,21/09/2013,787,1,0,0,0,6354.980240285804
337044,119,3,16/04/2014,771,1,1,0,1,7823.524540483719
223438,583,4,27/03/2014,349,1,0,0,0,3763.5984890341642
410790,491,2,13/01/2015,523,1,1,0,0,6344.892063525855
708850,978,5,20/03/2015,1035,1,1,0,0,9213.412818952638
65762,941,6,31/08/2013,383,1,0,0,0,3786.1622948139557
368158,1072,4,12/03/2015,609,1,0,0,0,5405.217535352742
466234,1060,7,09/06/2013,0,0,0,0,0,0.0
298695,314,4,14/11/2013,562,1,0,0,0,5208.882330264198
387123,677,7,14/04/2013,0,0,0,0,0,0.0
195314,480,7,30/03/2014,0,0,0,0,0,0.0
635977,674,6,19/07/2014,635,1,0,0,0,5456.546774991497
221641,118,7,13/04/2014,0,0,0,0,0,0.0
509352,234,3,11/09/2013,1130,1,1,0,0,9959.354137928109
194972,845,2,22/01/2013,307,1,1,0,0,4700.56325442536
271970,748,4,20/11/2014,414,1,0,0,0,4397.150547925965
549491,691,5,23/05/2014,635,1,1,0,0,6754.549422749551
252947,21,3,27/08/2014,347,1,0,0,1,4120.753380630747
12964,377,1,09/12/2013,1001,1,0,0,0,8125.670254674158
240411,37,4,20/03/2014,682,1,1,0,0,7143.517699483258
620544,790,5,11/01/2013,727,1,1,0,1,7056.18871671235
363267,813,3,22/04/2015,608,1,0,0,0,5553.533665297786
625132,1060,2,30/12/2014,1025,1,0,0,1,8293.24578263925
697677,564,4,13/02/2014,411,1,0,0,0,4101.1294573021005
365036,1026,1,13/05/2013,1449,1,1,0,0,11802.309244225442
172754,6,5,13/06/2014,642,1,0,0,0,5636.904823268182
570952,228,6,02/03/2013,644,1,0,0,0,5288.094971283339
138986,970,4,09/05/2013,0,0,0,a,0,0.0
219717,973,3,10/09/2014,869,1,0,0,0,7128.179723856505
664238,69,4,10/10/2013,1230,1,1,0,0,10543.810659184528
287618,440,2,10/12/2013,579,1,0,0,0,5481.442798258504
142974,874,5,14/06/2013,480,1,0,0,0,4385.940484546765
49707,1038,7,26/07/2015,0,0,0,0,0,0.0
385688,425,6,12/04/2014,336,1,0,0,0,3576.451398928999
692220,676,7,08/02/2015,2006,1,0,0,0,13658.32432359946
517155,820,5,16/05/2014,1089,1,0,0,0,8196.683008823893
280367,739,2,08/01/2013,715,1,1,0,0,7180.907538291125
307641,342,5,27/06/2014,748,1,0,0,0,6238.3869749008445
330639,48,3,10/09/2014,374,1,0,0,0,4261.732435087964
566927,581,2,28/07/2015,696,1,1,0,1,7631.82429301599
413186,1043,6,24/05/2014,1188,1,0,0,0,8690.573506536079
233296,502,1,24/02/2014,1420,1,0,0,0,10465.545084932295
284046,582,1,28/07/2014,1081,1,1,0,1,9898.579020457983
689138,173,3,12/11/2014,1018,1,1,0,0,9501.28753799235
355909,973,1,29/07/2013,809,1,1,0,1,8049.774283633393
343480,991,4,12/06/2014,496,1,0,0,0,4687.735368317924
530737,676,3,15/05/2013,1556,1,1,0,0,12345.854163937678
706192,110,6,28/02/2015,345,1,0,0,0,3762.7995817631017
144175,725,6,21/09/2013,515,1,0,0,0,4645.28329636273
411205,870,3,17/07/2013,844,1,1,0,1,8113.8068226114265
668857,62,2,23/07/2013,705,1,0,0,1,6182.554177682556
216101,157,2,31/03/2015,926,1,1,0,1,8954.860313244339
611512,886,6,29/03/2014,399,1,0,0,0,3867.5299080898403
23027,307,6,25/05/2013,147,1,0,0,0,2343.9302592845634
112429,100,4,28/03/2013,944,1,1,0,1,8624.984850323293
47085,759,5,05/09/2014,906,1,1,0,0,8510.982149167918
16150,24,3,12/02/2014,756,1,0,0,0,6347.5066069361055
709314,966,5,24/04/2015,586,1,0,0,0,5242.756161149649
528609,817,1,16/09/2013,3094,1,0,0,0,20650.006201861193
70434,134,5,13/02/2015,539,1,0,0,0,5005.182253522333
489925,613,6,05/01/2013,1043,1,0,0,0,7585.448813065421
675409,751,4,02/04/2015,584,1,1,0,1,6657.870835192851
613713,418,2,15/01/2013,471,1,0,0,0,4465.394828450051
634884,972,1,29/07/2013,531,1,1,0,1,6365.153492523241
99992,463,7,24/02/2013,0,0,0,0,0,0.0
288957,840,7,28/09/2014,0,0,0,0,0,0.0
572029,766,2,25/03/2014,462,1,0,0,0,4577.40568970202
101664,769,5,01/08/2014,3710,1,1,0,1,25510.0708423077
416208,1030,7,12/07/2015,0,0,0,0,0,0.0
440739,1084,3,26/02/2014,646,1,0,0,0,5535.5469714908395
515251,989,7,12/01/2014,0,0,0,0,0,0.0
643291,963,7,28/09/2014,0,0,0,0,0,0.0
89612,336,1,24/02/2014,1846,1,0,0,0,13071.17597899388
609848,995,1,03/11/2014,1072,1,1,0,0,9861.605781128339
251148,1002,2,14/04/2015,846,1,1,0,0,8329.414173516678
289021,344,4,17/04/2014,1513,1,1,0,0,12167.138999112009
349710,653,2,23/09/2014,429,1,0,0,0,4593.036152311019
326539,137,6,21/02/2015,777,1,0,0,0,6373.183795300138
509870,83,4,16/04/2015,336,1,1,0,0,5215.811953523662
177612,1007,2,07/10/2014,783,1,1,0,0,7998.971333179157
402923,748,6,26/10/2013,451,1,0,0,0,4290.202633034205
501059,690,4,20/11/2014,705,1,0,0,0,6169.064331466972
618884,194,3,18/02/2015,372,1,1,0,0,5430.483753132692
252251,1070,1,18/03/2013,1158,1,1,0,1,10011.299878355523
687669,615,3,16/04/2014,1547,1,1,0,1,12454.78840786661
629298,424,1,02/03/2015,1061,1,1,0,0,9754.101170528098
349055,945,6,16/11/2013,330,1,0,0,0,3556.503148352669
162332,942,6,07/02/2015,485,1,0,0,0,4479.92902857298
466141,1035,6,30/05/2015,235,1,0,0,0,3064.041074762994
331680,359,1,24/11/2014,690,1,1,0,0,7649.615088173945
29237,75,2,20/08/2013,574,1,0,0,0,5375.571873058798
125862,1010,5,18/07/2014,809,1,1,0,1,7870.131505519501
399816,21,4,20/11/2014,367,1,0,0,0,4217.1645721142995
311497,29,7,17/08/2014,0,0,0,0,0,0.0
74113,585,2,07/07/2015,737,1,0,0,0,6538.541003422404
513088,80,4,06/02/2014,574,1,1,0,0,6441.855003209435
521269,981,3,10/12/2014,646,1,0,0,0,5875.778710874962
35896,908,7,18/05/2014,0,0,0,0,0,0.0
528605,728,3,02/10/2013,492,1,0,0,0,4763.315311813552
123314,19,5,08/08/2014,657,1,1,0,1,7119.896647372574
3157,738,2,22/10/2013,602,1,1,0,1,6847.378198298975
604919,740,2,30/12/2014,555,1,0,0,1,5491.052658770874
528573,343,6,23/11/2013,657,1,0,0,0,5628.817896404536
693916,607,7,03/08/2014,0,0,0,0,0,0.0
560637,19,6,31/05/2014,496,1,0,0,0,4648.29775189911
646210,280,7,10/11/2013,0,0,0,0,0,0.0
707906,266,3,08/04/2015,547,1,0,0,1,5298.186118723708
711662,927,5,15/05/2015,955,1,0,0,0,7513.181718988169
244331,278,1,30/06/2014,1198,1,1,0,0,10576.165530026425
512140,548,3,30/01/2013,328,1,0,0,0,3509.8777756319614
636736,109,6,27/12/2014,760,1,0,0,0,6466.8842969762045
646367,85,5,09/05/2014,967,1,1,0,0,8846.42078007909
59536,460,6,01/06/2013,193,1,0,0,0,2621.0996822961606
382351,148,5,10/05/2013,882,1,0,0,1,6934.32103413326
674791,500,2,28/05/2013,288,1,1,0,1,4814.999913129839
160828,643,7,06/10/2013,0,0,0,0,0,0.0
302587,131,4,31/01/2013,512,1,0,0,0,4607.4215340935625
308530,867,7,24/03/2013,148,1,0,0,0,2123.65560624341
15072,325,2,10/06/2014,635,1,0,0,1,5824.544124659384
246820,126,1,01/07/2013,796,1,1,0,0,8035.059152400529
651049,456,2,15/04/2014,1118,1,1,0,1,9955.540810811566
512081,532,4,07/11/2013,1365,1,1,0,0,11326.960705675941
154460,1046,7,10/03/2013,0,0,0,0,0,0.0
489217,940,1,10/06/2013,758,1,0,0,0,6371.956975808309
522948,756,7,22/06/2014,0,0,0,0,0,0.0
77105,62,5,10/04/2015,695,1,0,0,1,6069.147364426171
221272,831,5,12/07/2013,1349,1,0,0,0,9690.869757782202
258475,894,4,03/01/2013,859,1,0,0,1,6628.201861902664
621307,65,1,01/06/2015,635,1,1,0,0,7323.847917727428
148308,229,3,20/11/2013,710,1,1,0,0,7486.399636963382
663449,513,6,13/06/2015,1713,1,0,0,0,12120.691258052655
289738,81,4,24/01/2013,424,1,1,0,0,5364.418572174385
677777,1033,4,04/04/2013,1321,1,0,0,1,9508.75655144034
565655,750,7,15/03/2015,0,0,0,0,0,0.0
589029,607,5,11/01/2013,528,1,1,0,0,5833.589946317428
616456,213,1,18/05/2015,790,1,1,0,0,8217.615616885189
302789,907,2,17/06/2014,958,1,1,0,0,8945.736985087162
235427,584,5,08/05/2015,479,1,1,0,0,5961.036751644977
608541,789,5,31/10/2014,590,1,0,0,0,5352.149831727555
606280,133,7,14/06/2015,0,0,0,0,0,0.0
54933,246,1,15/12/2014,1284,1,1,0,0,11294.28177696123
667733,440,7,01/02/2015,0,0,0,0,0,0.0
448578,720,3,27/05/2015,680,1,0,0,0,6039.384183312766
498019,909,2,20/01/2015,811,1,0,0,0,6746.882993804
585388,785,6,15/03/2014,601,1,0,0,0,5098.730094505183
276111,779,5,03/05/2013,870,1,1,0,0,8010.696773429518
359647,69,7,06/04/2014,0,0,0,0,0,0.0
707681,41,1,01/04/2013,0,0,0,b,1,0.0
445731,397,3,22/01/2014,764,1,1,0,0,7601.052629369486
327533,352,1,10/11/2014,679,1,1,0,0,7576.413400648569
40604,27,4,07/02/2013,1162,1,1,0,0,9868.947211243678
507771,696,6,15/03/2014,710,1,0,0,0,5772.1390623524785
143125,19,5,20/02/2015,673,1,1,0,0,7124.4893876541755
689309,596,3,16/04/2014,915,1,1,0,1,8627.415335705911
125313,174,6,24/05/2014,539,1,0,0,0,4882.762769756722
500477,826,4,14/08/2014,707,1,0,0,1,6101.125483706244
689518,408,6,23/03/2013,517,1,0,0,0,4503.7982241387945
105601,71,2,06/01/2015,821,1,1,0,1,8250.652212594694
168026,1053,5,22/03/2013,995,1,1,0,1,8715.15174304007
632020,859,4,30/04/2015,919,1,1,0,0,8644.602894228126
456365,442,5,20/09/2013,382,1,0,0,0,3957.76957329578
706191,941,6,04/07/2015,441,1,0,0,0,4378.803968643362
219449,440,2,13/05/2014,555,1,0,0,0,5248.361082334479
125193,1097,4,14/05/2015,2987,1,0,a,0,19116.776617122756
258588,432,2,15/04/2014,2000,1,1,0,0,15261.201527765486
676018,689,1,08/09/2014,640,1,0,0,0,5936.713375091727
593153,389,1,20/01/2014,1519,1,1,0,0,12333.122292088985
156923,110,3,08/01/2014,577,1,1,0,0,6501.618897349399
252317,499,2,22/01/2013,602,1,1,0,0,6538.25380206859
477359,1076,4,12/06/2014,524,1,0,0,0,4845.165177257208
491924,602,3,01/04/2015,772,1,1,0,1,7896.38970898767
170783,256,5,20/12/2013,1943,1,1,0,0,14831.799756069784
663120,793,7,23/02/2014,0,0,0,0,0,0.0
570707,1102,2,14/05/2013,826,1,1,0,0,7938.0854543220485
158215,403,2,26/03/2013,932,1,1,0,1,8663.94735090877
496073,418,2,29/07/2014,539,1,1,0,1,6559.852950921573
73168,87,4,13/02/2014,770,1,0,0,0,6345.572478282731
217472,30,4,11/12/2014,578,1,0,0,0,5523.139223776874
234486,495,6,28/03/2015,373,1,0,0,0,3910.3635172236245
566256,519,6,18/10/2014,507,1,0,0,0,4802.843641735672
135638,97,1,28/04/2014,925,1,1,0,0,8879.927084153751
675165,558,6,17/01/2015,399,1,0,0,0,3986.1144706141786
496879,594,7,02/11/2014,0,0,0,0,0,0.0
509175,885,1,16/06/2014,821,1,1,0,0,8196.340454878402
540499,1105,6,20/06/2015,570,1,0,0,0,5112.157053573232
141586,73,3,20/03/2013,505,1,1,0,0,5999.332846676989
701958,856,7,28/04/2013,0,0,0,0,0,0.0
504597,1069,2,21/01/2014,798,1,1,0,0,7787.879274606705
590551,404,2,13/05/2014,606,1,0,0,0,5562.628620627045
346909,146,2,05/02/2013,683,1,1,0,0,7104.283499923069
668416,647,7,06/10/2013,0,0,0,0,0,0.0
631908,957,3,29/07/2015,860,1,1,0,1,8493.7949773898
373845,476,3,20/11/2013,0,0,1,a,0,0.0
514239,309,4,28/11/2013,517,1,0,0,0,4944.437540660787
169078,294,3,05/02/2014,863,1,1,0,0,8240.112674539676
165869,366,5,26/07/2013,470,1,0,0,1,4481.4617135428125
528736,539,5,24/07/2015,1026,1,0,0,0,8071.073865242244
458590,394,6,06/04/2013,668,1,0,0,0,5445.158534878516
577614,704,5,03/05/2013,1252,1,1,0,0,10336.550135232741
37895,626,5,01/05/2015,0,0,1,a,0,0.0
396768,653,2,17/12/2013,780,1,1,0,0,7959.486054792651
101439,955,1,30/06/2014,676,1,1,0,0,7315.048538400559
439134,313,2,16/06/2015,786,1,1,0,0,8133.042735286057
297046,309,1,09/02/2015,512,1,0,0,0,5127.085428039718
181451,345,7,08/09/2013,0,0,0,0,0,0.0
181387,446,6,08/02/2014,335,1,0,0,0,3498.4052962410497
594029,1085,2,29/01/2013,668,1,0,0,0,5570.627779743285
354240,914,3,12/02/2014,1039,1,0,0,0,7934.216788595018
216137,735,5,31/07/2015,594,1,1,0,1,6758.385594184569
118230,38,4,28/05/2015,435,1,0,0,0,4575.27522105939
226153,90,6,07/03/2015,1070,1,0,0,0,8181.484210348863
569775,999,1,08/09/2014,571,1,0,0,0,5473.843880324566
413588,715,2,23/12/2014,1142,1,0,0,1,9048.28374360362
460607,477,5,27/03/2015,447,1,0,0,0,4439.114627800067
540612,480,6,04/07/2015,332,1,0,0,0,3784.7163462871686
169205,817,3,04/03/2015,2846,1,1,0,0,20359.68329191947
577413,390,5,11/10/2013,1165,1,1,0,1,10068.893742075306
226513,738,2,21/01/2014,712,1,1,0,0,7314.430003934307
259357,855,4,20/02/2014,621,1,1,0,0,6622.4662570178625
156442,1087,1,21/01/2013,657,1,1,0,0,6864.461401821754
655162,601,3,21/01/2015,308,1,0,0,0,3665.276620830642
418747,1041,7,23/02/2014,0,0,0,0,0,0.0
516719,1025,4,05/02/2015,832,1,1,0,0,8013.136699637864
660211,300,2,12/08/2014,766,1,0,0,1,6689.928596672136
690584,420,3,18/06/2014,480,1,1,0,1,6084.444041118841
677558,25,4,12/06/2014,1541,1,0,0,0,11160.072053638927
178598,610,1,01/12/2014,818,1,1,0,0,8410.135098469269
489738,317,7,24/02/2013,0,0,0,0,0,0.0
145549,1084,3,01/01/2014,0,0,0,a,1,0.0
322791,609,6,17/01/2015,264,1,0,0,0,3160.617935899063
188969,697,3,03/06/2015,1250,1,1,0,0,10804.403525771806
453662,967,5,18/01/2013,995,1,0,0,0,7328.740410803235
402392,46,5,23/08/2013,521,1,0,0,1,4868.470824887918
649760,693,6,08/06/2013,367,1,0,0,0,3645.7634187937365
533660,722,1,27/05/2013,1613,1,1,0,0,12847.590334146167
535374,529,6,14/09/2013,693,1,0,0,0,5748.511037385266
423867,539,6,30/11/2013,1397,1,0,0,0,10088.950877597148
596599,339,7,21/07/2013,0,0,0,0,0,0.0
60467,394,6,26/04/2014,724,1,0,0,0,5939.868756027368
578316,1099,7,30/11/2014,0,0,0,0,0,0.0
182409,322,4,04/07/2013,701,1,1,0,0,7197.985327769478
541154,235,4,21/05/2015,517,1,1,0,0,6326.901749578654
104945,344,5,26/09/2014,935,1,0,0,0,7471.03752927325
682319,256,2,21/07/2015,923,1,0,0,1,7763.74462821777
332171,684,3,11/09/2013,689,1,1,0,1,7264.850290125993
166182,550,3,23/07/2014,451,1,0,0,0,4596.18533093296
106112,785,4,15/01/2015,627,1,1,0,0,6777.377981306461
628447,377,6,11/10/2014,791,1,0,0,0,6540.675883384887
349937,845,7,05/05/2013,0,0,0,0,0,0.0
298168,123,7,13/07/2014,0,0,0,0,0,0.0
105828,943,4,02/01/2014,596,1,0,0,1,5171.285920607625
632410,321,6,29/06/2013,667,1,0,0,0,5528.8270339804585
369439,900,6,02/03/2013,421,1,0,0,0,3839.7305162866833
350330,726,3,06/08/2014,1017,1,1,0,1,9355.027770893706
626673,398,4,12/12/2013,624,1,0,0,0,5604.828805043362
669022,1013,7,05/04/2015,0,0,0,0,0,0.0
321771,960,4,24/07/2014,560,1,0,0,0,5119.935695080028
206510,1041,1,22/06/2015,609,1,0,0,0,5749.975585185108
568592,5,7,11/01/2015,0,0,0,0,0,0.0
525894,249,4,05/06/2014,576,1,1,0,0,6562.6644550895435
122464,1006,7,25/05/2014,0,0,0,0,0,0.0
19357,1079,4,24/04/2014,560,1,0,0,1,5045.5627870380995
154110,922,5,05/06/2015,855,1,1,0,0,8222.74807388353
4642,312,5,29/05/2015,582,1,0,0,0,5348.9312109465245
411125,509,7,05/04/2015,0,0,0,0,1,0.0
554105,1007,4,22/01/2015,703,1,0,0,0,5922.851325609663
388715,530,5,19/04/2013,546,1,0,0,0,4771.4276005325955
196902,463,2,27/05/2014,1080,1,0,0,0,8434.252419785771
124643,798,3,06/08/2014,1004,1,1,0,1,9265.859910296684
502603,639,5,03/04/2015,0,0,1,b,1,0.0
414042,168,7,07/07/2013,0,0,0,0,0,0.0
663987,278,1,30/12/2013,1010,1,0,0,1,8248.802942887007
657096,352,3,20/05/2015,592,1,1,0,0,6842.2433811503
568312,577,7,19/07/2015,0,0,0,0,0,0.0
294079,411,7,31/05/2015,0,0,0,0,0,0.0
157090,146,7,14/04/2013,0,0,0,0,0,0.0
602725,41,2,14/04/2015,417,1,1,0,0,5868.13901000499
463207,733,2,09/07/2013,3416,1,0,0,0,22464.732993759564
191329,1053,1,20/01/2014,1391,1,1,0,0,11461.640652891598
279901,765,4,07/02/2013,576,1,1,0,0,6211.1731902520405
377084,761,5,10/04/2015,951,1,0,0,1,7519.7754295290215
353144,881,7,08/03/2015,0,0,0,0,0,0.0
680163,896,6,19/10/2013,1015,1,0,0,0,7683.096515849
276448,906,3,01/01/2014,0,0,0,a,1,0.0
533052,220,6,26/01/2013,460,1,0,0,0,4120.291042145167
23557,1077,7,01/09/2013,0,0,0,0,0,0.0
659615,530,2,10/09/2013,764,1,1,0,0,7776.285420307715
591280,157,1,30/12/2013,1132,1,0,0,1,9005.610946204688
50274,1111,6,21/06/2014,273,1,0,0,0,3167.369613652001
200001,296,5,24/01/2014,727,1,1,0,0,7236.0025778111885
410075,944,4,24/01/2013,1109,1,1,0,0,9391.265641437029
290034,354,1,27/07/2015,807,1,1,0,1,8414.948829390982
434308,561,6,10/08/2013,447,1,0,0,0,4217.503902341588
95266,395,4,16/07/2015,512,1,1,0,1,6380.620174453012
607930,175,1,24/03/2014,617,1,0,0,0,5679.679989824654
267074,349,1,13/10/2014,927,1,0,0,0,7761.152134752017
16326,542,2,22/01/2013,637,1,1,0,0,6744.163017974177
46638,421,4,25/07/2013,958,1,0,0,1,7508.651318477816
324684,229,2,03/12/2013,820,1,1,0,0,8255.499964891002
132768,11,5,17/04/2015,1035,1,1,0,1,9427.647372665291
510188,902,3,06/05/2015,648,1,1,0,0,7094.751292177127
343875,408,7,21/04/2013,0,0,0,0,0,0.0
293869,825,3,25/12/2013,0,0,0,c,1,0.0
319580,761,2,19/11/2013,1078,1,1,0,0,9717.559306548908
533800,1105,6,18/01/2014,479,1,0,0,0,4248.038956558041
703744,1084,7,14/07/2013,0,0,0,0,1,0.0
120626,149,5,01/05/2015,0,0,1,a,0,0.0
62354,350,4,18/07/2013,533,1,1,0,1,6226.35393595224
626844,214,6,09/02/2013,827,1,0,0,0,6369.523640145431
543595,818,2,06/05/2014,744,1,1,0,0,7622.336397501058
443750,961,4,11/12/2014,676,1,0,0,0,5982.779787121282
75749,133,1,11/11/2013,704,1,0,0,0,6328.627217960835
17265,287,4,01/01/2015,0,0,0,a,1,0.0
669178,82,2,10/12/2013,918,1,0,0,0,7587.517448535014
125344,264,6,02/02/2013,1053,1,0,0,0,7728.16778492491
532724,391,1,20/04/2015,657,1,0,0,0,6066.734774958226
598050,208,3,18/03/2015,423,1,1,0,0,5770.940574987966
472989,194,1,11/03/2013,390,1,0,0,0,4149.6912194219185
436826,1038,7,04/01/2015,0,0,0,0,0,0.0
491781,700,3,12/11/2014,566,1,1,0,0,6686.025046424824
449173,269,4,28/05/2015,982,1,0,0,0,7856.947527251206
237795,393,3,24/09/2014,448,1,0,0,0,4667.986815543321
273957,694,4,12/02/2015,677,1,0,0,0,5838.433412066603
439313,319,7,19/04/2015,0,0,0,0,0,0.0
206304,314,7,18/01/2015,0,0,0,0,0,0.0
242648,606,7,09/03/2014,0,0,0,0,0,0.0
130494,961,6,23/11/2013,666,1,0,0,0,5594.232300376636
675787,562,1,09/06/2014,3461,1,0,a,0,22187.36875239428
520135,360,1,03/03/2014,1080,1,1,0,0,9734.465806626366
73493,507,7,12/05/2013,0,0,0,0,0,0.0
644988,465,6,08/06/2013,566,1,0,0,0,4884.6465757419355
503959,669,3,17/04/2013,308,1,0,0,0,3464.413173875131
287973,1076,2,21/01/2014,591,1,1,0,0,6532.386430102226
120349,269,4,06/02/2014,1407,1,1,0,0,11462.83203390357
701543,453,3,11/02/2015,678,1,0,0,0,5956.943399497657
282863,1064,6,22/03/2014,903,1,0,0,0,6892.478824202495
349103,651,2,05/03/2013,1134,1,1,0,0,9798.050312396954
466309,276,3,10/09/2014,510,1,0,0,0,5053.051720342482
413671,941,5,14/02/2014,506,1,0,0,0,4544.79482101195
312618,896,3,22/07/2015,937,1,0,0,1,7678.595197112823
387393,10,5,03/05/2013,681,1,1,0,0,6976.2046407387825
508524,225,5,24/04/2015,471,1,0,0,0,4652.68847989419
115794,417,6,04/10/2014,675,1,0,0,0,5828.137651660014
431839,1112,7,23/11/2014,0,0,0,0,0,0.0
306830,1055,2,05/05/2015,953,1,1,0,0,8998.771314587444
411210,873,6,16/03/2013,303,1,0,0,0,3136.0562572767376
42304,1079,6,16/02/2013,511,1,0,0,0,4333.490098808543
248690,264,7,12/10/2014,0,0,0,0,0,0.0
179072,666,7,12/04/2015,0,0,0,0,0,0.0
670579,1022,6,01/02/2014,778,1,0,0,0,6096.275748688902
298642,885,6,18/04/2015,801,1,0,0,0,6475.937334199494
280191,707,2,25/06/2013,899,1,0,0,0,7189.918857538491
14479,1098,5,18/04/2014,0,0,1,b,1,0.0
644720,739,6,14/06/2014,828,1,0,0,0,6580.715470934403
445154,806,5,24/07/2015,421,1,0,0,0,4366.081949961896
21343,963,3,31/12/2014,365,1,0,0,1,4229.740846896602
347022,114,3,13/11/2013,522,1,0,0,0,5073.006734238123
422858,924,5,15/03/2013,437,1,0,0,0,4018.4744923668914
487529,141,2,12/08/2014,495,1,0,0,1,5070.516805395484
32052,725,6,28/12/2013,633,1,0,0,0,5464.374259469274
215368,807,1,01/12/2014,1183,1,1,0,0,10593.735250851896
374119,64,7,14/04/2013,0,0,0,0,0,0.0
112002,255,5,28/03/2014,603,1,0,0,0,5272.528017422475
167652,583,7,31/05/2015,0,0,0,0,0,0.0
67579,224,1,18/02/2013,531,1,1,0,0,6257.108188082173
517891,453,4,19/02/2015,630,1,1,0,0,6878.996995978174
282309,286,3,29/04/2015,529,1,1,0,0,6441.414563340892
554140,94,3,27/08/2014,531,1,0,0,0,5182.331249913899
140326,990,1,07/10/2013,732,1,1,0,0,7626.028704165772
479188,397,4,19/06/2014,0,0,1,a,0,0.0
556897,372,6,16/02/2013,720,1,0,0,0,5702.057994624309
594239,1104,7,22/12/2013,0,0,0,0,0,0.0
296361,283,7,08/12/2013,0,0,0,0,0,0.0
263059,411,1,08/06/2015,698,1,0,0,0,6372.653928768996
463847,220,2,19/02/2013,793,1,1,0,0,7767.792679325736
205398,357,7,07/12/2014,0,0,0,0,0,0.0
410010,927,1,25/11/2013,800,1,0,0,0,6803.453263917472
145077,740,5,25/01/2013,563,1,1,0,0,6034.067173836811
166069,38,1,30/03/2015,855,1,1,0,1,8619.43336661061
665210,657,6,23/02/2013,581,1,0,0,0,4822.3465438022395
441116,480,4,09/01/2014,715,1,1,0,0,7206.886954754067
277517,206,1,03/03/2014,926,1,1,0,0,8823.388690530439
573987,489,6,28/09/2013,298,1,0,0,0,3368.006940600637
660075,717,2,20/01/2015,460,1,0,0,0,4647.406019447197
265914,151,3,24/06/2015,552,1,0,0,0,5377.509493297199
47862,909,4,07/11/2013,1120,1,1,0,0,9787.81460844056
247401,367,6,31/08/2013,549,1,0,0,0,4874.955697786005
420571,571,2,03/02/2015,538,1,1,0,0,6452.267980815959
